dedupe_key,id,count_point_id,observed_at_utc,count_date,year,hour,holiday,day_kind,region_id,region,corridor_bucket,local_authority_id,road_name,road_category,road_type,road_bucket,direction_of_travel,latitude,longitude,all_motor_vehicles,all_hgvs,cars_and_taxis,lgvs,buses_and_coaches,pedal_cycles,two_wheeled_motor_vehicles,source_url,as_of_utc
6713|541|2023-06-30|14|S,6713,541,2023-06-30T14:00:00Z,2023-06-30,2023,14,0,weekday,4,east_of_england,south_england,22,A470,TA,Major,trunk_heavy,S,51.5472807,-3.2668621,2341,117,1805,398,14,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
6714|541|2023-06-30|16|N,6714,541,2023-06-30T16:00:00Z,2023-06-30,2023,16,0,weekday,4,east_of_england,south_england,22,A470,TA,Major,trunk_heavy,N,51.5472807,-3.2668621,3269,78,2574,595,15,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
6715|541|2023-06-30|10|N,6715,541,2023-06-30T10:00:00Z,2023-06-30,2023,10,0,weekday,4,east_of_england,south_england,22,A470,TA,Major,trunk_heavy,N,51.5472807,-3.2668621,1947,151,1353,431,5,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
6716|541|2023-06-30|7|N,6716,541,2023-06-30T07:00:00Z,2023-06-30,2023,7,0,weekday,4,east_of_england,south_england,22,A470,TA,Major,trunk_heavy,N,51.5472807,-3.2668621,2395,150,1705,525,8,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
6717|541|2023-06-30|11|S,6717,541,2023-06-30T11:00:00Z,2023-06-30,2023,11,0,weekday,4,east_of_england,south_england,22,A470,TA,Major,trunk_heavy,S,51.5472807,-3.2668621,2335,126,1765,432,9,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
6718|541|2023-06-30|17|S,6718,541,2023-06-30T17:00:00Z,2023-06-30,2023,17,0,weekday,4,east_of_england,south_england,22,A470,TA,Major,trunk_heavy,S,51.5472807,-3.2668621,2483,34,2210,228,9,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
6719|541|2023-06-30|15|N,6719,541,2023-06-30T15:00:00Z,2023-06-30,2023,15,0,weekday,4,east_of_england,south_england,22,A470,TA,Major,trunk_heavy,N,51.5472807,-3.2668621,3403,99,2479,809,8,0,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
6720|541|2023-06-30|12|N,6720,541,2023-06-30T12:00:00Z,2023-06-30,2023,12,0,weekday,4,east_of_england,south_england,22,A470,TA,Major,trunk_heavy,N,51.5472807,-3.2668621,2629,149,1894,569,11,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8665|559|2023-10-09|14|E,8665,559,2023-10-09T14:00:00Z,2023-10-09,2023,14,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,2336,193,1684,423,3,0,33,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8666|559|2023-10-09|13|E,8666,559,2023-10-09T13:00:00Z,2023-10-09,2023,13,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,2356,222,1685,422,11,2,16,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8667|559|2023-10-09|8|W,8667,559,2023-10-09T08:00:00Z,2023-10-09,2023,8,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,1989,158,1346,477,2,3,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8668|559|2023-10-09|14|W,8668,559,2023-10-09T14:00:00Z,2023-10-09,2023,14,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,2492,179,1940,353,6,3,14,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8669|559|2023-10-09|13|W,8669,559,2023-10-09T13:00:00Z,2023-10-09,2023,13,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,2116,154,1624,321,4,5,13,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8670|559|2023-10-09|9|E,8670,559,2023-10-09T09:00:00Z,2023-10-09,2023,9,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,2247,175,1717,347,2,1,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8671|559|2023-10-09|17|E,8671,559,2023-10-09T17:00:00Z,2023-10-09,2023,17,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,2425,67,1976,356,5,5,21,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8672|559|2023-10-09|17|W,8672,559,2023-10-09T17:00:00Z,2023-10-09,2023,17,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,3289,68,2814,381,4,3,22,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8673|559|2023-10-09|10|E,8673,559,2023-10-09T10:00:00Z,2023-10-09,2023,10,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,2530,218,1944,353,6,3,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8674|559|2023-10-09|11|W,8674,559,2023-10-09T11:00:00Z,2023-10-09,2023,11,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,2281,185,1643,428,6,1,19,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8675|559|2023-10-09|8|E,8675,559,2023-10-09T08:00:00Z,2023-10-09,2023,8,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,3365,155,2706,487,5,2,12,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8676|559|2023-10-09|12|W,8676,559,2023-10-09T12:00:00Z,2023-10-09,2023,12,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,2225,141,1715,345,6,0,18,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8677|559|2023-10-09|15|W,8677,559,2023-10-09T15:00:00Z,2023-10-09,2023,15,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,2544,158,1954,404,10,1,18,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8678|559|2023-10-09|18|W,8678,559,2023-10-09T18:00:00Z,2023-10-09,2023,18,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,2114,54,1882,169,1,1,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8679|559|2023-10-09|7|W,8679,559,2023-10-09T07:00:00Z,2023-10-09,2023,7,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,1916,180,1197,535,1,3,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8680|559|2023-10-09|9|W,8680,559,2023-10-09T09:00:00Z,2023-10-09,2023,9,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,1718,180,1070,451,4,1,13,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8681|559|2023-10-09|11|E,8681,559,2023-10-09T11:00:00Z,2023-10-09,2023,11,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,2460,178,1924,345,6,2,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8682|559|2023-10-09|12|E,8682,559,2023-10-09T12:00:00Z,2023-10-09,2023,12,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,2440,183,1876,366,5,3,10,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8683|559|2023-10-09|7|E,8683,559,2023-10-09T07:00:00Z,2023-10-09,2023,7,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,3348,174,2581,575,4,4,14,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8684|559|2023-10-09|16|E,8684,559,2023-10-09T16:00:00Z,2023-10-09,2023,16,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,2433,126,1818,466,3,4,20,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8685|559|2023-10-09|18|E,8685,559,2023-10-09T18:00:00Z,2023-10-09,2023,18,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,1829,54,1533,231,3,1,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8686|559|2023-10-09|10|W,8686,559,2023-10-09T10:00:00Z,2023-10-09,2023,10,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,2209,197,1502,487,12,0,11,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8687|559|2023-10-09|15|E,8687,559,2023-10-09T15:00:00Z,2023-10-09,2023,15,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,E,53.1957256,-3.0427325,2419,145,1780,457,8,2,29,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
8688|559|2023-10-09|16|W,8688,559,2023-10-09T16:00:00Z,2023-10-09,2023,16,0,weekday,4,east_of_england,south_england,20,A494,TA,Major,trunk_heavy,W,53.1957256,-3.0427325,3277,104,2682,473,2,7,16,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9481|571|2023-10-17|11|W,9481,571,2023-10-17T11:00:00Z,2023-10-17,2023,11,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,285,12,221,46,3,4,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9482|571|2023-10-17|13|E,9482,571,2023-10-17T13:00:00Z,2023-10-17,2023,13,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,289,9,227,50,3,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9483|571|2023-10-17|12|W,9483,571,2023-10-17T12:00:00Z,2023-10-17,2023,12,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,306,10,246,46,4,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9484|571|2023-10-17|18|W,9484,571,2023-10-17T18:00:00Z,2023-10-17,2023,18,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,439,1,404,28,3,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9485|571|2023-10-17|10|W,9485,571,2023-10-17T10:00:00Z,2023-10-17,2023,10,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,275,8,203,59,3,8,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9486|571|2023-10-17|12|E,9486,571,2023-10-17T12:00:00Z,2023-10-17,2023,12,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,299,13,242,40,4,3,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9487|571|2023-10-17|16|E,9487,571,2023-10-17T16:00:00Z,2023-10-17,2023,16,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,465,3,376,77,8,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9488|571|2023-10-17|18|E,9488,571,2023-10-17T18:00:00Z,2023-10-17,2023,18,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,323,0,303,17,3,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9489|571|2023-10-17|14|W,9489,571,2023-10-17T14:00:00Z,2023-10-17,2023,14,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,398,12,328,52,5,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9490|571|2023-10-17|15|W,9490,571,2023-10-17T15:00:00Z,2023-10-17,2023,15,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,418,9,345,53,8,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9491|571|2023-10-17|17|W,9491,571,2023-10-17T17:00:00Z,2023-10-17,2023,17,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,493,2,431,55,3,1,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9492|571|2023-10-17|16|W,9492,571,2023-10-17T16:00:00Z,2023-10-17,2023,16,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,483,2,417,55,4,1,5,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9493|571|2023-10-17|17|E,9493,571,2023-10-17T17:00:00Z,2023-10-17,2023,17,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,481,4,430,41,2,3,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9494|571|2023-10-17|9|W,9494,571,2023-10-17T09:00:00Z,2023-10-17,2023,9,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,289,12,224,50,3,3,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9495|571|2023-10-17|9|E,9495,571,2023-10-17T09:00:00Z,2023-10-17,2023,9,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,346,9,280,51,5,1,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9496|571|2023-10-17|7|W,9496,571,2023-10-17T07:00:00Z,2023-10-17,2023,7,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,339,14,218,99,8,2,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9497|571|2023-10-17|14|E,9497,571,2023-10-17T14:00:00Z,2023-10-17,2023,14,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,298,9,235,50,4,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9498|571|2023-10-17|10|E,9498,571,2023-10-17T10:00:00Z,2023-10-17,2023,10,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,249,15,196,35,1,1,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9499|571|2023-10-17|15|E,9499,571,2023-10-17T15:00:00Z,2023-10-17,2023,15,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,449,8,370,62,9,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9500|571|2023-10-17|7|E,9500,571,2023-10-17T07:00:00Z,2023-10-17,2023,7,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,411,6,337,65,3,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9501|571|2023-10-17|8|E,9501,571,2023-10-17T08:00:00Z,2023-10-17,2023,8,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,484,10,409,53,9,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9502|571|2023-10-17|13|W,9502,571,2023-10-17T13:00:00Z,2023-10-17,2023,13,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,319,8,262,44,3,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9503|571|2023-10-17|11|E,9503,571,2023-10-17T11:00:00Z,2023-10-17,2023,11,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,E,51.5351416,-3.4421557,278,8,216,49,3,4,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
9504|571|2023-10-17|8|W,9504,571,2023-10-17T08:00:00Z,2023-10-17,2023,8,0,weekday,4,east_of_england,south_england,22,A473,PA,Major,primary_heavy,W,51.5351416,-3.4421557,360,9,277,68,6,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10897|590|2023-10-17|9|E,10897,590,2023-10-17T09:00:00Z,2023-10-17,2023,9,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,424,11,334,70,7,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10898|590|2023-10-17|17|E,10898,590,2023-10-17T17:00:00Z,2023-10-17,2023,17,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,334,7,270,53,3,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10899|590|2023-10-17|10|E,10899,590,2023-10-17T10:00:00Z,2023-10-17,2023,10,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,382,14,294,66,6,1,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10900|590|2023-10-17|16|W,10900,590,2023-10-17T16:00:00Z,2023-10-17,2023,16,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,523,7,432,79,5,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10901|590|2023-10-17|12|E,10901,590,2023-10-17T12:00:00Z,2023-10-17,2023,12,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,317,10,245,59,3,2,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10902|590|2023-10-17|11|E,10902,590,2023-10-17T11:00:00Z,2023-10-17,2023,11,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,378,10,307,59,2,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10903|590|2023-10-17|16|E,10903,590,2023-10-17T16:00:00Z,2023-10-17,2023,16,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,416,16,293,97,10,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10904|590|2023-10-17|13|E,10904,590,2023-10-17T13:00:00Z,2023-10-17,2023,13,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,371,14,269,79,7,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10905|590|2023-10-17|10|W,10905,590,2023-10-17T10:00:00Z,2023-10-17,2023,10,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,317,14,213,86,3,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10906|590|2023-10-17|15|E,10906,590,2023-10-17T15:00:00Z,2023-10-17,2023,15,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,367,9,280,72,4,1,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10907|590|2023-10-17|12|W,10907,590,2023-10-17T12:00:00Z,2023-10-17,2023,12,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,331,4,272,47,5,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10908|590|2023-10-17|14|E,10908,590,2023-10-17T14:00:00Z,2023-10-17,2023,14,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,368,11,292,58,7,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10909|590|2023-10-17|18|W,10909,590,2023-10-17T18:00:00Z,2023-10-17,2023,18,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,307,1,275,30,1,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10910|590|2023-10-17|7|E,10910,590,2023-10-17T07:00:00Z,2023-10-17,2023,7,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,242,5,175,59,2,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10911|590|2023-10-17|14|W,10911,590,2023-10-17T14:00:00Z,2023-10-17,2023,14,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,382,8,320,49,4,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10912|590|2023-10-17|8|E,10912,590,2023-10-17T08:00:00Z,2023-10-17,2023,8,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,530,11,413,96,6,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10913|590|2023-10-17|13|W,10913,590,2023-10-17T13:00:00Z,2023-10-17,2023,13,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,352,15,257,73,6,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10914|590|2023-10-17|7|W,10914,590,2023-10-17T07:00:00Z,2023-10-17,2023,7,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,176,13,87,70,5,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10915|590|2023-10-17|17|W,10915,590,2023-10-17T17:00:00Z,2023-10-17,2023,17,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,529,2,461,57,3,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10916|590|2023-10-17|18|E,10916,590,2023-10-17T18:00:00Z,2023-10-17,2023,18,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,E,52.8877137,-4.4233882,247,4,212,28,3,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10917|590|2023-10-17|9|W,10917,590,2023-10-17T09:00:00Z,2023-10-17,2023,9,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,294,13,196,81,4,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10918|590|2023-10-17|8|W,10918,590,2023-10-17T08:00:00Z,2023-10-17,2023,8,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,287,17,158,104,8,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10919|590|2023-10-17|11|W,10919,590,2023-10-17T11:00:00Z,2023-10-17,2023,11,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,424,13,317,90,4,2,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
10920|590|2023-10-17|15|W,10920,590,2023-10-17T15:00:00Z,2023-10-17,2023,15,0,weekday,4,east_of_england,south_england,10,A497,PA,Major,primary_heavy,W,52.8877137,-4.4233882,444,13,368,51,11,1,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
12337|617|2023-10-19|17|E,12337,617,2023-10-19T17:00:00Z,2023-10-19,2023,17,0,weekday,4,east_of_england,south_england,22,A4058,PA,Major,primary_heavy,E,51.6100612,-3.3733278,750,8,633,101,8,2,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
12338|617|2023-10-19|10|W,12338,617,2023-10-19T10:00:00Z,2023-10-19,2023,10,0,weekday,4,east_of_england,south_england,22,A4058,PA,Major,primary_heavy,W,51.6100612,-3.3733278,538,21,383,123,11,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
12339|617|2023-10-19|11|E,12339,617,2023-10-19T11:00:00Z,2023-10-19,2023,11,0,weekday,4,east_of_england,south_england,22,A4058,PA,Major,primary_heavy,E,51.6100612,-3.3733278,790,22,616,143,9,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
12340|617|2023-10-19|16|E,12340,617,2023-10-19T16:00:00Z,2023-10-19,2023,16,0,weekday,4,east_of_england,south_england,22,A4058,PA,Major,primary_heavy,E,51.6100612,-3.3733278,890,7,689,180,12,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
12341|617|2023-10-19|12|W,12341,617,2023-10-19T12:00:00Z,2023-10-19,2023,12,0,weekday,4,east_of_england,south_england,22,A4058,PA,Major,primary_heavy,W,51.6100612,-3.3733278,633,19,488,118,8,1,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
12342|617|2023-10-19|7|E,12342,617,2023-10-19T07:00:00Z,2023-10-19,2023,7,0,weekday,4,east_of_england,south_england,22,A4058,PA,Major,primary_heavy,E,51.6100612,-3.3733278,1212,8,928,245,26,4,5,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
